subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,11/5/2018,9/23/2018,9/29/2018,Ipsos,B+,1979,lv,.0978991,.0169419,48.7,39.2,52.8141,42.71906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,55993,89733,10/2/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/26/2018,9/27/2018,Harris Interactive,C+,1228,rv,.0888198,.0172713,45,36,47.64227,38.38705,"","",https://thehill.com/homenews/campaign/409337-dems-lead-by-9-points-in-house-generic-ballot-poll,55959,89671,10/1/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/24/2018,9/30/2018,Ipsos,B+,2087,lv,.1027173,.0187183,49.1,38.4,53.2141,41.91906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,55992,89732,10/2/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/25/2018,10/1/2018,Ipsos,B+,2144,lv,.1050585,.0201166,49.7,38,53.8141,41.51906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,55991,89731,10/2/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/27/2018,9/28/2018,Change Research,"",741,rv,.9084653,.2644106,48,40,48.5269,40.28377,"","",https://www.documentcloud.org/documents/4951943-Change-Research-Post-Kavanaugh-Hearing-Toplines-1.html,55938,89637,9/30/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/26/2018,10/2/2018,Ipsos,B+,1840,lv,.0898279,.0180393,50.5,37.7,54.6141,41.21906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56092,90003,10/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/27/2018,9/30/2018,Quinnipiac University,A-,1111,rv,1.383165,.36515,49,42,46.86077,41.8518,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2575,55981,89714,10/2/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/28/2018,9/29/2018,Morning Consult,B-,993,rv,.2143927,.0389791,43,36,47.56789,37.9945,"","",https://morningconsult.com/wp-content/uploads/2018/10/180978_crosstabs_POLITICO_FINAL.pdf,55961,89674,10/1/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/29/2018,9/30/2018,Harris Interactive,C+,1330,rv,.0958276,.0207424,45,37,47.64227,39.38705,"","",https://harvardharrispoll.com,55949,89657,10/1/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/27/2018,10/3/2018,Ipsos,B+,1845,lv,.0898114,.0188792,51.2,36.4,55.3141,39.91906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56112,90002,10/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/29/2018,9/30/2018,Civiqs,"",2139,a,1.396883,.4349273,48,43,48.61265,42.06448,"","",https://www.scribd.com/document/389874235/Civiqs-for-Daily-Kos-Supreme-Court-Survey-Sept-2018,55967,89687,10/1/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/27/2018,10/3/2018,IBD/TIPP,A-,846,rv,1.25076,.3469976,45,43,45.57706,42.36559,"","",https://www.investors.com/politics/trump-approval-rating-ibd-tip-poll/,56038,89874,10/4/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/28/2018,10/4/2018,Ipsos,B+,1832,lv,.0889829,.0195469,51.1,36.4,55.2141,39.91906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56111,90001,10/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/30/2018,10/2/2018,YouGov,B,1223,rv,.4506379,.0898854,45,40,49.73125,42.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sodq3s3gan/econTabReport.pdf,56015,89822,10/3/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/1/2018,10/1/2018,Marist College,A,996,rv,1.525577,.4555076,48,42,48.15729,42.32661,"","",http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1810021305.pdf#page=3,56014,89819,10/3/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/24/2018,10/7/2018,Pew Research Center,B-,8904,rv,2.087258,.6349185,47,38,46.90773,38.20705,"","",http://www.people-press.org/wp-content/uploads/sites/4/2018/10/Midterm-topline-for-release.pdf,56210,90276,10/15/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/30/2018,10/4/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.3555907,.0763241,45,45,46.77228,43.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,56128,90086,10/10/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/29/2018,10/5/2018,Ipsos,B+,1956,lv,.0947275,.0217413,50.7,37.1,54.8141,40.61906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56110,90000,10/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/28/2018,10/5/2018,Harris Interactive,C+,4549,lv,.3281052,.0757362,48.5,40.5,51.14227,42.88705,*,T,https://scottrasmussen.com/crosstabs-september-28-october-5-2018-3/,56070,89925,10/6/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/1/2018,10/4/2018,Emerson College,B+,1000,rv,1.397859,.4459091,50.2,41.8,49.54995,40.98074,"","",https://www.emerson.edu/news-events/emerson-college-today/emerson-e-poll-trump-approval-improves-populace-issues-are-popular-voters-0,56047,89890,10/5/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,9/30/2018,10/6/2018,Ipsos,B+,1993,lv,.0963074,.0230587,51.1,37.2,55.2141,40.71906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56109,89999,10/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/1/2018,10/7/2018,Ipsos,B+,2032,lv,.0979703,.0244544,50.9,37.6,55.0141,41.11906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56108,89998,10/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/2/2018,10/8/2018,Ipsos,B+,2022,lv,.0973695,.025298,50.2,37.6,54.3141,41.11906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56107,89997,10/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/4/2018,10/7/2018,Hart Research/Public Opinion Strategies,A-,800,a,.9785401,.3221987,42,36,41.32769,34.98977,"","",https://www.cnbc.com/2018/10/15/mixed-signals-for-democrat-blue-wave-in-november-cnbc-survey-says.html,56222,90298,10/15/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/3/2018,10/9/2018,Ipsos,B+,1925,lv,.0922729,.0250271,50.3,37.4,54.4141,40.91906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56234,90320,10/16/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/4/2018,10/7/2018,CNN/SSRS,A-,739,lv,1.050517,.3401048,54,41,51.30853,39.73169,"","",http://cdn.cnn.com/cnn/2018/images/10/09/rel9b.-.2018.midterms.pdf,56087,89976,10/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/7/2018,10/7/2018,Morning Consult,B-,2189,rv,.4630765,.1178515,48,38,52.56789,39.9945,"","",https://www.politico.com/f/?id=00000166-5a76-dc50-affe-5ef639c30001,56127,90087,10/10/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/6/2018,10/7/2018,Harris Interactive,C+,1000,rv,.0749064,.0197536,43,37,45.64227,39.38705,"","",https://thehill.com/hilltv/what-americas-thinking/410784-dems-hold-6-point-lead-on-generic-ballot,56141,90111,10/10/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/4/2018,10/10/2018,Ipsos,B+,2076,lv,.0992247,.0280336,50,39.4,54.1141,42.91906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56262,90377,10/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/7/2018,10/9/2018,YouGov,B,1156,rv,.4067905,.1202525,47,41,51.73125,43.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cmlqh7mlw7/econTabReport.pdf,56140,90110,10/10/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/5/2018,10/11/2018,Ipsos,B+,2074,lv,.0990241,.0308029,50.4,39,54.5141,42.51906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56261,90376,10/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/6/2018,10/12/2018,Ipsos,B+,1797,lv,.0858551,.0291137,49.8,39.6,53.9141,43.11906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56260,90375,10/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/7/2018,10/11/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.3681338,.1164399,45,44,46.77228,42.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_oct17,56273,90423,10/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/7/2018,10/13/2018,Ipsos,B+,1385,lv,.0662758,.024312,49.1,39.7,53.2141,43.21906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56259,90374,10/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/7/2018,10/12/2018,Harris Interactive,C+,3339,lv,.2466603,.0863173,48.5,40,51.14227,42.38705,*,T,https://scottrasmussen.com/crosstabs-october-7-12-2018-2/,56193,90237,10/13/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/8/2018,10/11/2018,ABC News/Washington Post,A+,752,lv,1.461541,.6388166,55.2,42.4,53.71143,42.0754,*,"",https://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-oct-8-11-2018/2340/,56195,90248,10/14/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/8/2018,10/14/2018,Ipsos,B+,1216,lv,.0583463,.0229991,49.2,39.7,53.3141,43.21906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56258,90373,10/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/9/2018,10/15/2018,Ipsos,B+,1194,lv,.0574992,.024223,50.3,39.9,54.4141,43.41906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56257,90378,10/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/11/2018,10/14/2018,Morning Consult,B-,1959,rv,.4027857,.174392,44,37,48.56789,38.9945,"","",https://morningconsult.com/wp-content/uploads/2018/10/181023_crosstabs_POLITICO_RVs_v1_ML.pdf,56265,90414,10/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/11/2018,10/14/2018,AP-NORC,"",1152,a,1.340908,.6902413,39,29,43.20816,33.79588,"","",http://www.apnorc.org/PDFs/AP-NORC%20Omnibus%20October%202018/Topline_pdf.pdf,56314,91138,10/31/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/10/2018,10/16/2018,Ipsos,B+,1092,lv,.0528226,.0236703,50.6,39.3,54.7141,42.81906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56408,90662,10/23/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/11/2018,10/17/2018,Ipsos,B+,1170,lv,.0568931,.0270086,49.9,40.6,54.0141,44.11906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56434,90760,10/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/14/2018,10/16/2018,YouGov,B,1273,rv,.4371488,.2170248,46,41,50.73125,43.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7dh1943i0z/econTabReport.pdf,56274,90428,10/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/12/2018,10/18/2018,Ipsos,B+,1348,lv,.0659239,.0330411,50.2,40.7,54.3141,44.21906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56433,90759,10/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/13/2018,10/16/2018,Fox News,A,841,lv,1.433377,.7793355,49,42,48.93378,41.97261,"","",https://www.foxnews.com/politics/fox-news-poll-results-10-17,56284,90448,10/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/10/2018,10/19/2018,Ipsos,B+,1301,rv,.4453775,.2232235,47,40,51.1141,43.51906,"","",https://www.lsu.edu/manship/files/cook_manship_report_final.pdf,56471,90828,10/25/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/14/2018,10/17/2018,CBS News,A-,975,rv,1.682024,.9771319,51,42,49.94582,41.54015,"","",https://www.cbsnews.com/news/americans-feel-positive-about-the-economy-but-worried-about-u-s-direction-cbs-news-poll/,56320,90527,10/19/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/14/2018,10/17/2018,NBC News/Wall Street Journal,A-,645,lv,.8019344,.4461381,50,41,49.32769,39.98977,"","",http://media1.s-nbcnews.com/i/today/z_creative/181259%20NBCWSJ%20October%20Poll%20Final.pdf,56331,90551,10/21/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/14/2018,10/18/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.3950329,.2008265,47,44,48.77228,42.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_oct24,56420,90693,10/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/13/2018,10/19/2018,Ipsos,B+,1432,lv,.0711908,.0374705,49.5,40.5,53.6141,44.01906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56438,90758,10/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/14/2018,10/20/2018,Ipsos,B+,1586,lv,.0802452,.0442419,48.6,41.2,52.7141,44.71906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56437,90757,10/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/14/2018,10/19/2018,Harris Interactive,C+,3360,lv,.256938,.1383341,49,40.5,51.64227,42.88705,*,T,https://scottrasmussen.com/crosstabs-october-14-19-2018/,56324,90540,10/20/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/14/2018,10/20/2018,USC Dornsife/LA Times,C,2284,lv,.5691406,.3242583,55,42,51.89659,41.31212,"","",https://drive.google.com/file/d/1ZNHBdBd0tn7aYyeck-OY-_ufYMlfbwkH/view,56343,90576,10/22/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/15/2018,10/21/2018,Ipsos,B+,1878,lv,.0968493,.0558038,47.3,42.3,51.4141,45.81906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56436,90756,10/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/18/2018,10/19/2018,Morning Consult,B-,1968,rv,.4208227,.250479,45,39,49.56789,40.9945,"","",https://www.politico.com/f/?id=00000166-a2d4-d316-afe7-aaf6df310000,56412,90679,10/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/16/2018,10/22/2018,Ipsos,B+,2112,lv,.1111677,.0668125,47.5,42.5,51.6141,46.01906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56435,90755,10/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/16/2018,10/21/2018,Public Religion Research Institute,"",821,rv,.9135609,.5470304,48,39,47.44359,39.60264,"","",https://www.prri.org/research/partisan-polarization-dominates-trump-era-findings-from-the-2018-american-values-survey/,56517,90920,10/29/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/17/2018,10/22/2018,McLaughlin & Associates,C-,1000,lv,.6951267,.4465911,46,44,48.27379,41.5372,"","",http://mclaughlinonline.com/pols/wp-content/uploads/2018/10/MA-National-Monthly-Omnibus-October-2018.pdf,56469,90824,10/25/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/17/2018,10/23/2018,Ipsos,B+,2021,lv,.1087846,.0680639,47.2,42.6,51.3141,46.11906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56484,90950,10/30/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/19/2018,10/20/2018,Harris Interactive,C+,1000,rv,.0797159,.049087,44,38,46.64227,40.38705,"","",https://thehill.com/hilltv/what-americas-thinking/412946-dems-hold-6-point-leader-on-generic-ballot-ahead-of-midterms?__twitter_impression=true,56432,90715,10/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/18/2018,10/22/2018,Suffolk University,B+,1000,lv,1.434832,.9520227,51.2,42.6,51.19641,43.7301,"","",https://www.suffolk.edu/documents/SUPRC/10_25_2018_marginals.pdf,56456,90805,10/25/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/17/2018,10/25/2018,YouGov,B,2321,rv,.819727,.5370747,48,40,52.73125,42.63464,"","",https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/Toplines%20GW%20Politics%20Poll%20Wave%203%20NOVEMBER%203%202018%20-%20Final.pdf,56786,91506,11/5/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/18/2018,10/24/2018,Ipsos,B+,2095,lv,.1155298,.0751213,47.6,42.1,51.7141,45.61906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56575,91057,10/30/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/19/2018,10/25/2018,Ipsos,B+,1943,lv,.1099912,.0742124,47.5,42,51.6141,45.51906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56574,91056,10/30/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/21/2018,10/23/2018,YouGov,B,1233,rv,.4454268,.3027386,47,41,51.73125,43.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n2801y1hk9/econTabReport.pdf,56447,90786,10/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/21/2018,10/23/2018,Marist College,A,738,rv,1.21563,.8517466,50,40,50.15729,40.32661,"","",http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1810241423.pdf,56480,90845,10/26/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/21/2018,10/25/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.4587877,.3167611,47,44,48.77228,42.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_oct31,56594,91104,10/31/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/20/2018,10/26/2018,Ipsos,B+,1864,lv,.1084654,.0758431,48.2,42.2,52.3141,45.71906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56573,91055,10/30/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/21/2018,10/26/2018,Harris Interactive,C+,3455,lv,.2893195,.2081731,47.5,42,50.14227,44.38705,*,T,https://scottrasmussen.com/crosstabs-october-21-26-2018-2/,56494,90878,10/27/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/21/2018,10/27/2018,Ipsos,B+,1734,lv,.1039251,.0752116,48.1,42.9,52.2141,46.41906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56570,91054,10/30/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/21/2018,10/27/2018,USC Dornsife/LA Times,C,2350,lv,.562043,.4179715,57,40,53.89659,39.31212,"","",https://drive.google.com/file/d/15uxCGVYYWkVKTFXiRboxaGi0sMXuCJgB/view,56505,90898,10/29/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/22/2018,10/28/2018,Ipsos,B+,1481,lv,.0915999,.0685336,49,42.8,53.1141,46.31906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56572,91053,10/30/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/24/2018,10/25/2018,Lucid,B-,826,lv,1.045936,.8152389,53,47,51.9855,45.07933,"","",https://twitter.com/b_schaffner/status/1058072093223456768,56675,91282,11/2/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/23/2018,10/29/2018,Ipsos,B+,1375,lv,.0879345,.0679484,49.1,41.9,53.2141,45.41906,"",T,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,56571,91052,10/30/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/24/2018,10/30/2018,Ipsos,B+,1383,lv,.6413956,.5114013,49,42,53.1141,45.51906,"",T,https://www.ipsos.com/sites/default/files/ct/news/documents/2018-10/2018_reuters_tracking_-_core_political_10_31_2018.pdf,56622,91176,10/31/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/26/2018,10/28/2018,Harris Interactive,C+,1835,rv,.1622845,.12926,47,38,49.64227,40.38705,"","",https://harvardharrispoll.com/wp-content/uploads/2018/10/HHP_Oct2018_Crosstab_Memo_RegisteredVoters.pdf,56605,91136,10/31/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/25/2018,10/30/2018,Morning Consult,B-,2543,rv,.6427481,.5294459,46,38,50.56789,39.9945,"","",https://morningconsult.com/wp-content/uploads/2018/10/181047_crosstabs_POLITICO_RVs_v1_AP-2.pdf,56614,91152,10/31/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/28/2018,10/30/2018,YouGov,B,1296,rv,.5905716,.5016545,47,42,51.73125,44.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p8wvf16d2j/econTabReport.pdf,56593,91101,10/31/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/28/2018,10/29/2018,Marist College,A,509,lv,.8772987,.7568217,52,43,52.15729,43.32661,"","",http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_Adults-and-Registered-Voters-and-Likely-Voters_1810301732.pdf,56637,91208,11/1/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/28/2018,10/30/2018,Harris Interactive,C+,2065,lv,.0640641,.0542732,48,41.5,50.64227,43.88705,*,T,https://scottrasmussen.com/generic-congressional-ballot-daily/,56728,91384,11/3/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/28/2018,11/1/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.596063,.5178586,45,46,46.77228,44.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_nov05,56776,91484,11/5/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/25/2018,11/3/2018,IBD/TIPP,A-,798,lv,1.298437,1.150716,50,41,50.57706,40.36559,"","",https://www.investors.com/politics/midterm-elections-democrats-generic-ballot-trump-approval-bid-tipp/,56747,91427,11/4/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/29/2018,10/31/2018,Harris Interactive,C+,2088.5,lv,.066646,.0581485,48,41.5,50.64227,43.88705,*,T,https://scottrasmussen.com/generic-congressional-ballot-daily/,56727,91380,11/3/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/29/2018,11/1/2018,ABC News/Washington Post,A+,737,lv,1.476509,1.344364,51.5,44,50.01143,43.6754,*,"",https://abcnews.go.com/Politics/democrats-voter-preference-trump-health-care-center-stage/story?id=58935954,56729,91387,11/4/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/30/2018,11/1/2018,Harris Interactive,C+,2117,lv,0,0,48,42.5,50.64227,44.88705,*,T,https://scottrasmussen.com/generic-congressional-ballot-daily/,56724,91372,11/3/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/28/2018,11/3/2018,USC Dornsife/LA Times,C,2521,lv,.6783875,.6143924,56,41,52.89659,40.31212,"","",https://drive.google.com/file/d/1Kwhd8oKSfREBcyKFCOopKMvpSFjwxGPo/view,56768,91467,11/5/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/28/2018,11/2/2018,Harris Interactive,C+,3514,lv,.1736088,.1558661,49,42,51.64227,44.38705,*,T,https://scottrasmussen.com/crosstabs-week-ending-november-2-2018/,56699,91327,11/3/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/31/2018,11/2/2018,Harris Interactive,C+,2140,lv,.0728809,.0672867,50,41.5,52.64227,43.88705,*,T,https://scottrasmussen.com/generic-congressional-ballot-daily/,56726,91377,11/3/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,10/30/2018,11/2/2018,Morning Consult,B-,1961,rv,.5656773,.5225992,43,40,47.56789,41.9945,"","",https://morningconsult.com/wp-content/uploads/2018/11/181064_crosstabs_POLITICO_Registered-Voters_v1_ML-2.pdf,56766,91462,11/5/2018,15:58:20  5 Nov 2018
